place_fips,place_name,state,pop_2010,asthma_prev,copd_prev,chd_prev,stroke_prev,smoking_prev,diabetes_prev,inactivity_prev,phlth_prev,mhlth_prev,year
1225175,Gainesville,FL,124354,9.3,7.4,6.4,3.3,19.7,10.1,22.6,13.2,13.7,2016
3651000,New York,NY,8175133,10.2,6.0,5.6,3.1,16.8,11.2,28.8,13.1,12.6,2016
1349000,Macon,GA,91351,11.8,9.6,7.4,5.2,25.9,16.6,34.5,18.2,16.6,2016
1368516,Sandy Springs,GA,93853,7.8,4.6,4.8,2.3,12.3,8.2,15.9,9.0,9.4,2016
3350260,Nashua,NH,86494,10.5,6.3,5.4,2.5,17.6,8.5,19.8,10.7,11.0,2016
1712385,Champaign,IL,81055,9.5,5.6,5.6,2.8,16.8,9.1,22.4,10.8,10.8,2016
3570500,Santa Fe,NM,67947,9.1,4.9,4.9,2.4,16.0,7.9,17.0,11.2,10.9,2016
1827000,Gary,IN,80294,13.5,10.2,7.9,5.6,31.4,18.2,37.3,18.3,17.3,2016
1255775,Pembroke Pines,FL,154750,7.7,5.1,5.5,2.5,13.8,9.8,21.0,10.5,11.0,2016
3410000,Camden,NJ,77344,11.7,9.2,8.2,5.2,24.9,17.8,41.6,20.1,17.2,2016
1269700,Sunrise,FL,84439,8.7,6.3,6.0,3.0,17.2,10.6,23.5,12.0,12.7,2016
1707133,Bolingbrook,IL,73366,9.0,5.1,5.5,2.7,16.2,10.1,23.8,10.5,10.0,2016
1805860,Bloomington,IN,80405,10.2,7.3,6.3,2.8,19.8,9.3,23.1,12.5,12.6,2016
2684000,Warren,MI,134056,11.1,9.0,7.3,3.2,27.2,10.1,29.0,13.9,14.1,2016
1303440,Athens,GA,115452,9.6,7.4,6.4,3.6,18.9,12.3,26.5,14.0,13.5,2016
1919000,Davenport,IA,99685,8.6,5.6,5.7,2.8,20.9,9.1,23.4,10.5,10.1,2016
1245060,Miami Gardens,FL,107167,10.3,7.3,6.9,4.4,21.9,14.6,31.4,15.2,15.3,2016
1759000,Peoria,IL,115007,10.6,6.8,6.2,3.3,20.0,10.4,25.6,12.7,12.4,2016
3251800,North Las Vegas,NV,216961,9.7,7.9,6.8,3.6,21.4,12.5,29.0,14.8,13.2,2016
1723074,Elgin,IL,108188,9.2,5.9,6.0,2.8,17.7,10.2,25.8,12.4,11.4,2016
2240735,Lafayette,LA,120623,8.7,6.9,7.5,3.4,23.8,10.6,27.8,13.6,13.0,2016
3539380,Las Cruces,NM,97618,9.4,5.8,5.5,2.8,17.9,10.3,21.1,13.5,12.2,2016
3710740,Cary,NC,135234,6.9,4.3,5.0,2.1,12.8,6.8,14.4,8.0,8.5,2016
2649000,Livonia,MI,96942,9.3,6.0,5.6,2.2,18.4,7.2,18.2,9.0,10.3,2016
2079000,Wichita,KS,382368,9.6,6.8,6.1,3.1,20.8,11.1,25.8,11.6,10.8,2016
2036000,Kansas City,KS,145786,10.4,8.2,6.8,4.0,25.2,13.4,32.2,14.2,12.6,2016
1239425,Largo,FL,77648,9.0,7.8,6.6,2.9,23.9,9.0,22.3,13.0,14.0,2016
1652120,Meridian,ID,75092,8.7,4.7,5.2,2.4,15.9,6.6,15.5,9.3,10.0,2016
2537490,Lynn,MA,90329,13.2,8.7,6.8,3.2,21.3,11.7,28.7,15.2,15.2,2016
2567000,Springfield,MA,153060,14.5,9.5,7.3,3.8,24.4,14.0,33.3,18.0,17.3,2016
3128000,Lincoln,NE,258379,8.4,5.5,5.1,2.5,18.6,7.7,18.8,9.0,9.1,2016
2404000,Baltimore,MD,620961,11.2,8.0,6.4,4.5,23.2,14.0,26.3,13.5,14.0,2016
1836003,Indianapolis,IN,820445,11.5,8.4,6.6,3.5,23.9,11.2,27.6,13.7,13.8,2016
3457000,Paterson,NJ,146199,10.1,7.4,7.3,4.0,22.2,15.1,36.3,17.4,15.2,2016
2627440,Farmington Hills,MI,79740,9.4,5.2,5.3,2.3,14.2,7.9,18.1,8.7,9.6,2016
2915670,Columbia,MO,108500,9.4,6.3,5.8,2.7,18.3,8.9,21.3,11.6,11.4,2016
2964550,St. Joseph,MO,76780,9.9,8.3,6.7,3.1,24.8,9.9,27.9,13.9,13.4,2016
1230000,Hialeah,FL,224669,7.8,5.8,7.1,3.1,17.6,14.7,34.7,16.9,14.6,2016
2071000,Topeka,KS,127473,10.0,7.2,6.0,3.1,24.1,10.8,26.1,11.5,11.0,2016
3663000,Rochester,NY,210565,12.2,8.6,6.9,4.2,22.8,13.3,30.1,16.0,15.6,2016
1369000,Savannah,GA,136286,10.3,7.6,6.5,4.2,21.0,14.0,26.9,14.5,13.9,2016
3601000,Albany,NY,97856,10.9,7.1,6.0,3.3,19.0,10.9,26.1,13.1,13.2,2016
2646000,Lansing,MI,114297,11.3,8.5,7.2,3.5,22.5,11.6,28.2,14.2,14.0,2016
2717000,Duluth,MN,86265,9.4,5.6,5.8,2.8,22.0,8.1,21.5,10.5,10.4,2016
3260600,Reno,NV,225221,9.3,7.3,6.1,2.9,19.3,8.8,20.3,13.0,12.3,2016
1718823,Decatur,IL,76122,11.0,7.6,6.5,3.4,23.4,10.6,28.1,13.9,13.6,2016
1825000,Fort Wayne,IN,253691,10.5,7.8,6.5,3.1,23.7,10.8,26.2,12.8,13.3,2016
1257425,Plantation,FL,84955,8.0,5.3,5.4,2.5,14.6,8.5,19.0,9.9,11.1,2016
3413690,Clifton,NJ,84136,8.1,5.2,5.4,2.4,16.5,8.6,23.3,10.6,10.8,2016
2523000,Fall River,MA,88857,14.7,11.1,7.6,3.5,28.6,11.7,28.8,17.5,18.3,2016
1724582,Evanston,IL,74486,8.9,4.2,4.7,2.4,13.6,7.9,18.0,8.7,8.9,2016
1840788,Lafayette,IN,67140,10.5,8.2,6.7,3.0,23.2,9.7,25.4,13.3,13.6,2016
1254200,Palm Coast,FL,75180,9.0,7.3,6.4,2.9,20.8,9.3,23.2,12.5,13.7,2016
2758000,St. Paul,MN,285068,9.0,5.2,5.5,2.9,19.7,9.1,22.6,10.5,10.0,2016
1342425,Johns Creek,GA,76728,6.8,3.7,4.2,1.9,10.1,7.4,14.1,7.3,7.8,2016
3456550,Passaic,NJ,69781,9.5,7.3,7.4,3.7,21.6,14.7,37.3,18.1,15.3,2016
1245025,Miami Beach,FL,87779,7.4,5.2,6.0,2.5,15.1,10.3,23.4,11.8,11.6,2016
1921000,Des Moines,IA,203433,8.5,6.1,5.9,3.0,22.9,9.7,25.2,11.3,10.5,2016
3719000,Durham,NC,228330,8.8,6.2,6.3,3.5,17.0,10.8,22.8,11.8,11.6,2016
3240000,Las Vegas,NV,583756,9.3,7.4,6.5,3.1,20.4,10.8,26.2,13.5,12.4,2016
1706613,Bloomington,IL,76610,9.3,5.6,5.6,2.6,16.9,8.3,21.7,10.3,10.4,2016
2545000,New Bedford,MA,95072,14.6,10.8,7.7,3.6,27.9,12.4,29.5,17.9,18.4,2016
2241155,Lake Charles,LA,71993,9.2,7.8,8.0,4.2,28.0,12.7,32.5,15.6,14.6,2016
2582000,Worcester,MA,181045,12.1,7.5,6.4,2.9,21.4,10.8,24.9,13.2,14.4,2016
1656260,Nampa,ID,81557,9.7,6.8,6.5,3.3,21.0,9.2,23.3,14.1,13.3,2016
1301052,Albany,GA,77434,11.6,9.2,7.2,5.0,23.7,15.9,33.1,17.4,16.2,2016
3502000,Albuquerque,NM,545852,9.8,5.4,5.3,2.6,18.8,9.3,20.4,12.1,11.6,2016
1765000,Rockford,IL,152871,11.0,7.8,6.7,3.5,22.4,11.2,31.1,15.0,13.9,2016
2669035,Rochester Hills,MI,70995,9.1,5.1,5.2,2.1,14.1,7.2,17.3,8.4,9.4,2016
3702140,Asheville,NC,83393,8.4,6.3,6.1,2.9,19.0,8.7,20.1,11.2,11.4,2016
3050200,Missoula,MT,66788,9.3,5.9,5.3,2.6,18.3,7.4,17.1,11.3,10.5,2016
1270600,Tallahassee,FL,181376,9.4,6.7,5.9,3.2,18.9,9.9,21.7,12.1,13.2,2016
1239550,Lauderhill,FL,66887,10.9,8.3,6.9,4.5,22.6,14.1,29.4,15.3,16.0,2016
1982425,Waterloo,IA,68406,9.0,6.3,6.2,3.1,21.6,9.8,25.3,11.3,10.9,2016
2686000,Westland,MI,84094,10.8,8.2,6.6,3.0,24.0,9.4,24.6,12.3,13.1,2016
1779293,Waukegan,IL,89078,10.3,7.0,6.9,3.7,20.3,13.1,32.6,15.6,13.4,2016
2146027,Lexington,KY,295803,11.1,8.3,7.2,3.0,23.2,10.8,26.3,13.7,12.3,2016
3421000,Elizabeth,NJ,124969,8.9,6.6,7.0,3.4,21.1,13.1,33.2,15.3,13.8,2016
1380508,Warner Robins,GA,66588,9.6,7.6,6.5,3.6,19.3,12.5,26.9,13.7,13.3,2016
3665508,Schenectady,NY,66135,11.5,8.3,6.5,3.5,23.2,10.8,28.6,14.8,15.0,2016
3268400,Sparks,NV,90264,9.3,7.2,6.0,2.8,19.3,8.7,20.5,12.8,12.2,2016
1319000,Columbus,GA,189885,9.8,7.3,6.3,3.8,20.3,13.3,25.8,13.8,13.4,2016
1738570,Joliet,IL,147433,9.8,6.2,6.2,3.0,19.5,10.7,26.4,12.6,11.8,2016
1258050,Pompano Beach,FL,99845,9.4,8.0,6.8,3.5,21.8,10.9,26.6,14.3,15.0,2016
2622000,Detroit,MI,713777,13.9,10.8,8.4,5.8,29.8,17.6,36.4,18.3,17.2,2016
1232000,Hollywood,FL,140768,8.5,6.5,6.2,2.9,17.9,10.2,24.0,12.5,13.1,2016
2754880,Rochester,MN,106769,7.9,4.2,4.9,2.3,15.0,7.0,18.5,7.9,8.4,2016
2965000,St. Louis,MO,319294,11.2,8.2,7.0,4.3,24.9,13.8,27.6,15.6,14.0,2016
2053775,Overland Park,KS,173372,7.7,4.3,4.5,2.1,12.9,7.2,17.1,7.1,7.4,2016
2511000,Cambridge,MA,105162,10.9,4.8,4.9,2.2,12.1,8.2,17.7,9.0,10.1,2016
2935000,Independence,MO,116830,10.1,8.0,6.6,3.1,25.0,9.7,25.4,13.9,13.3,2016
1714351,Cicero,IL,83891,9.4,6.2,6.9,3.4,19.9,14.0,34.8,16.6,13.5,2016
1254000,Palm Bay,FL,103190,9.3,7.6,6.5,3.1,23.1,10.1,24.9,13.0,14.1,2016
3611000,Buffalo,NY,261310,11.9,8.6,6.8,4.1,22.8,12.8,31.2,15.6,15.2,2016
1851876,Muncie,IN,70085,11.8,10.1,7.4,3.6,27.9,11.5,30.8,15.8,15.9,2016
1823278,Fishers,IN,76794,8.6,4.4,4.8,1.9,12.6,7.1,15.4,7.4,8.7,2016
2360545,Portland,ME,66194,10.8,6.4,5.8,2.6,16.1,8.2,18.0,10.6,11.7,2016
2642160,Kalamazoo,MI,74262,11.7,9.0,7.3,3.6,21.6,11.5,26.3,14.8,14.6,2016
2707966,Brooklyn Park,MN,75781,9.3,4.5,5.1,2.7,17.5,8.3,21.3,8.9,9.3,2016
2148006,Louisville,KY,597337,11.7,9.5,7.5,3.3,25.5,11.4,27.8,14.2,13.3,2016
2545560,Newton,MA,85146,10.2,4.1,4.4,1.8,10.7,6.7,14.9,7.4,9.0,2016
4819000,Dallas,TX,1197816,9.1,6.5,6.4,3.7,17.9,13.2,30.5,13.8,11.9,2016
5380010,Yakima,WA,91067,11.1,7.7,6.9,3.3,20.6,11.1,27.2,16.3,14.7,2016
4874144,Tyler,TX,96900,9.4,6.6,6.0,3.4,19.6,11.5,29.4,12.6,11.6,2016
3722920,Fayetteville,NC,200564,8.9,6.7,6.6,3.6,21.0,11.8,24.1,12.5,12.4,2016
4848072,Midland,TX,111147,8.1,5.4,5.6,2.7,16.9,10.2,25.8,10.8,10.1,2016
5116000,Chesapeake,VA,222209,9.2,5.9,5.6,2.8,19.0,9.4,23.3,10.4,10.3,2016
3734200,Jacksonville,NC,70145,8.4,6.8,6.5,3.3,21.5,10.3,24.2,12.5,12.3,2016
5164000,Portsmouth,VA,95535,10.6,7.3,6.4,3.9,22.8,12.5,28.7,13.1,12.6,2016
3901000,Akron,OH,199110,11.6,9.4,7.5,3.9,26.8,13.0,31.0,15.5,15.3,2016
4752006,Nashville,TN,601222,9.6,7.7,6.9,3.3,22.6,11.3,26.7,14.4,13.9,2016
5539225,Kenosha,WI,99218,9.9,6.0,5.8,2.9,20.2,9.6,22.9,12.7,12.1,2016
4459000,Providence,RI,178042,12.2,7.0,6.5,3.4,20.2,12.7,32.2,15.4,14.6,2016
4075000,Tulsa,OK,391906,10.0,7.5,6.9,3.3,21.4,11.1,28.1,14.4,14.2,2016
4261000,Pittsburgh,PA,305704,10.6,6.9,6.4,3.4,23.1,11.0,24.6,12.7,13.3,2016
4105350,Beaverton,OR,89803,8.8,5.0,5.1,2.5,14.4,8.2,15.3,11.3,11.2,2016
4715160,Clarksville,TN,132929,9.4,7.9,7.0,3.3,23.2,11.4,28.2,14.3,14.3,2016
3918000,Columbus,OH,787033,10.8,8.2,7.0,3.6,21.7,12.4,27.0,13.7,13.6,2016
4967440,Sandy,UT,87461,8.7,3.8,4.6,2.3,9.8,7.1,15.0,9.1,9.6,2016
5303180,Auburn,WA,70180,10.4,6.6,5.9,3.0,17.6,8.9,18.7,13.4,12.6,2016
4023200,Edmond,OK,81405,9.0,5.4,5.6,2.3,15.4,7.7,20.1,9.9,10.9,2016
4548535,Mount Pleasant,SC,67843,7.3,4.4,4.8,2.1,13.7,7.1,14.6,7.9,9.3,2016
4856348,Pearland,TX,91252,7.5,4.3,4.8,2.3,12.8,8.9,20.7,8.3,8.2,2016
4801000,Abilene,TX,117063,8.9,6.7,6.3,3.1,19.6,10.9,27.7,12.6,11.6,2016
4837000,Irving,TX,216290,8.3,6.2,6.1,3.1,15.9,11.5,28.3,12.4,10.7,2016
4134100,Hillsboro,OR,91611,8.9,5.3,5.3,2.6,15.5,8.6,16.2,11.9,11.7,2016
4957300,Orem,UT,88328,8.9,4.4,5.2,2.7,7.9,7.9,17.1,10.9,10.5,2016
5167000,Richmond,VA,204214,10.6,7.3,6.4,4.0,24.3,12.5,25.7,13.4,12.5,2016
4845000,Lubbock,TX,229573,8.5,6.0,6.0,3.0,18.2,10.9,27.8,12.0,11.0,2016
5613900,Cheyenne,WY,59466,9.5,6.4,5.7,2.5,21.8,8.0,24.2,10.7,10.5,2016
4805000,Austin,TX,790390,7.7,5.0,5.3,2.6,13.2,9.7,21.4,10.2,9.6,2016
5357745,Renton,WA,90927,9.4,5.1,5.0,2.6,14.1,8.4,16.8,11.1,10.6,2016
4848768,Mission,TX,77058,7.8,5.5,6.3,3.0,13.9,14.3,30.1,14.1,11.4,2016
5363000,Seattle,WA,608660,9.2,4.4,4.6,2.4,11.7,7.5,13.6,9.6,9.5,2016
5135000,Hampton,VA,137436,10.1,6.6,6.1,3.5,22.2,11.7,26.0,12.1,11.7,2016
3725580,Gastonia,NC,71741,9.6,8.3,7.1,3.7,24.8,11.2,28.3,14.5,14.1,2016
4827684,Frisco,TX,116989,7.3,3.9,4.4,2.0,11.2,7.5,17.3,7.3,7.5,2016
3755000,Raleigh,NC,403892,8.1,5.6,5.8,2.9,16.7,9.2,18.6,10.6,10.8,2016
4804000,Arlington,TX,365438,8.9,6.0,5.7,2.9,17.0,10.9,26.0,11.5,10.6,2016
5147672,Lynchburg,VA,75568,10.1,7.4,6.3,3.5,22.1,10.9,27.1,12.9,12.5,2016
4845384,McAllen,TX,129877,7.8,5.3,6.2,3.0,13.3,14.6,29.5,14.0,11.1,2016
4876000,Waco,TX,124805,9.7,7.4,6.5,3.7,20.8,13.1,31.6,14.4,12.8,2016
4131250,Gresham,OR,105594,10.2,6.6,5.9,3.0,22.0,9.5,18.9,14.5,13.9,2016
4263624,Reading,PA,88082,11.5,9.4,8.5,4.3,28.0,16.1,37.1,20.1,18.2,2016
4819972,Denton,TX,113383,8.5,6.0,5.6,2.8,16.9,9.7,24.1,11.0,10.5,2016
4041850,Lawton,OK,96867,10.3,8.0,7.2,3.4,23.3,12.0,31.3,15.1,14.3,2016
5374060,Vancouver,WA,161791,10.7,6.5,5.9,2.8,18.4,9.0,19.5,12.6,12.4,2016
4202000,Allentown,PA,118032,10.9,8.0,7.2,3.5,24.3,13.2,32.3,16.3,15.7,2016
4856000,Pasadena,TX,149043,8.2,6.5,6.3,3.1,17.1,12.2,31.0,13.6,12.0,2016
4810912,Bryan,TX,76201,9.1,6.8,6.4,3.5,18.2,12.6,29.2,13.7,12.3,2016
4863500,Round Rock,TX,99887,8.1,4.9,5.2,2.4,13.9,9.1,21.3,9.6,9.1,2016
3825700,Fargo,ND,105549,8.3,4.5,5.7,2.5,17.7,7.5,18.9,8.3,8.1,2016
4740000,Knoxville,TN,178874,10.0,8.6,7.1,3.4,25.4,11.2,27.7,15.6,15.2,2016
5531000,Green Bay,WI,104057,10.1,6.1,5.9,2.9,20.5,9.3,23.2,12.6,12.3,2016
4967000,Salt Lake City,UT,186440,9.3,4.5,5.2,2.8,11.2,9.1,19.0,11.8,11.1,2016
5182000,Virginia Beach,VA,437994,8.6,5.3,5.3,2.5,18.6,8.4,21.4,9.6,9.8,2016
4835000,Houston,TX,2099451,8.5,6.1,6.1,3.5,16.4,13.0,29.7,12.9,11.4,2016
4861796,Richardson,TX,99223,7.5,4.5,4.8,2.3,12.7,8.3,20.6,8.6,8.4,2016
3916000,Cleveland,OH,396815,13.1,10.8,8.3,5.1,27.9,16.8,34.2,18.4,17.2,2016
5323515,Federal Way,WA,89306,10.0,5.8,5.4,2.9,15.7,9.0,18.2,12.5,11.8,2016
4454640,Pawtucket,RI,71148,12.7,7.7,6.5,3.3,22.3,10.8,30.3,14.6,15.0,2016
5367000,Spokane,WA,208916,10.6,6.9,6.1,3.0,19.6,9.0,19.7,13.2,12.9,2016
4827000,Fort Worth,TX,741206,9.2,6.6,6.2,3.4,18.0,12.5,28.3,13.0,11.4,2016
5322640,Everett,WA,103019,10.3,6.8,6.0,2.9,18.2,9.5,20.4,13.2,12.6,2016
4955980,Ogden,UT,82825,10.1,5.6,6.0,3.2,15.4,10.4,23.1,14.4,12.9,2016
3728000,Greensboro,NC,269666,8.9,6.7,6.3,3.5,19.8,10.7,22.7,12.1,12.2,2016
4164900,Salem,OR,154637,9.6,6.3,6.0,2.9,19.0,9.3,18.5,13.9,13.4,2016
4206088,Bethlehem,PA,74982,10.2,6.5,6.2,2.8,21.2,10.6,26.2,12.5,13.4,2016
4516000,Columbia,SC,129272,9.1,7.2,6.5,4.0,20.3,13.2,24.9,13.8,13.6,2016
4810768,Brownsville,TX,175023,8.4,6.3,7.2,3.5,17.7,16.9,37.7,17.4,13.2,2016
3977000,Toledo,OH,287208,11.5,9.7,7.8,3.9,25.5,13.3,32.5,15.9,15.7,2016
4052500,Norman,OK,110925,9.7,6.7,6.4,2.7,19.6,9.3,26.3,12.5,12.7,2016
4513330,Charleston,SC,120083,8.4,5.7,5.5,3.0,17.4,9.8,19.4,10.5,11.5,2016
4803000,Amarillo,TX,190695,8.7,6.3,6.0,2.9,18.5,10.4,27.9,12.0,11.3,2016
5156000,Newport News,VA,180719,9.7,6.5,6.0,3.3,22.3,10.8,25.6,12.0,11.5,2016
4123850,Eugene,OR,156185,9.6,5.9,5.5,2.7,17.7,7.9,14.9,12.3,12.7,2016
4822660,Edinburg,TX,77100,7.7,5.2,6.2,3.0,13.7,15.1,30.1,14.2,11.2,2016
3915000,Cincinnati,OH,296943,11.4,8.8,7.3,4.2,24.0,13.8,27.0,14.9,14.7,2016
4748000,Memphis,TN,646889,10.9,8.9,7.5,4.6,24.4,14.9,31.6,17.0,16.2,2016
5553000,Milwaukee,WI,594833,11.9,6.7,6.1,3.9,23.7,13.1,28.6,15.1,13.8,2016
4652980,Rapid City,SD,67956,8.7,5.8,6.4,2.9,22.1,8.2,20.3,10.5,9.4,2016
4845744,McKinney,TX,131117,7.8,4.8,5.0,2.4,13.5,8.6,20.9,9.0,8.8,2016
5010675,Burlington,VT,42417,10.9,5.9,5.3,2.6,16.3,7.1,17.7,10.4,11.4,2016
4841980,League City,TX,83560,7.4,4.4,4.8,2.2,13.7,8.0,18.3,8.0,8.2,2016
4830464,Grand Prairie,TX,175396,8.6,6.0,6.0,3.1,16.4,11.9,28.2,12.2,10.8,2016
3774440,Wilmington,NC,106476,8.7,6.7,6.4,3.2,18.8,9.5,20.5,12.2,12.4,2016
4269000,Scranton,PA,76089,10.8,7.9,6.9,3.2,25.2,10.5,27.3,14.1,14.8,2016
4864472,San Angelo,TX,93200,8.5,6.3,6.1,2.9,18.7,11.3,28.7,12.3,11.2,2016
4879000,Wichita Falls,TX,104553,9.1,6.8,6.3,3.1,21.0,11.4,28.7,12.3,11.2,2016
5502375,Appleton,WI,72623,9.2,5.0,5.1,2.4,16.7,8.0,19.4,10.4,10.5,2016
4853388,Odessa,TX,99940,8.5,6.1,6.2,3.0,18.2,11.7,30.1,12.8,11.3,2016
4813024,Carrollton,TX,119097,7.8,5.0,5.2,2.5,14.5,9.6,23.8,9.9,9.4,2016
4965330,St. George,UT,72897,9.3,4.8,5.5,2.8,10.2,7.8,18.3,11.5,11.2,2016
5335275,Kennewick,WA,73917,10.6,7.0,6.3,3.0,18.6,9.5,21.6,13.8,13.1,2016
5367167,Spokane Valley,WA,89755,10.2,6.5,5.8,2.7,19.0,8.5,18.6,12.2,12.3,2016
3728080,Greenville,NC,84554,9.3,7.3,6.8,3.8,20.4,11.3,24.6,13.2,12.9,2016
4841464,Laredo,TX,236091,8.2,5.8,7.0,3.4,16.9,16.8,37.6,17.0,12.5,2016
4224000,Erie,PA,101786,11.3,8.6,7.2,3.6,27.6,11.7,26.1,14.8,15.8,2016
4983470,West Valley City,UT,129480,9.8,5.5,5.9,3.3,13.7,10.5,23.6,14.0,12.9,2016
5176432,Suffolk,VA,84585,9.6,6.3,5.8,3.2,21.4,10.7,25.7,11.2,11.2,2016
5566000,Racine,WI,78860,10.7,6.3,5.9,3.3,21.1,10.9,25.0,13.8,12.9,2016
4561405,Rock Hill,SC,66154,9.4,7.2,6.3,3.5,21.7,12.0,24.2,13.4,13.5,2016
4807000,Beaumont,TX,118296,9.7,6.9,6.3,4.0,20.9,13.4,30.4,13.3,12.1,2016
3988000,Youngstown,OH,66982,12.2,11.1,8.6,4.9,30.2,16.2,36.5,19.1,17.7,2016
4858016,Plano,TX,259841,7.3,4.1,4.6,2.1,11.8,8.0,19.6,7.9,7.9,2016
4659020,Sioux Falls,SD,153888,8.5,5.3,6.0,2.7,19.0,7.7,19.8,9.2,8.6,2016
4815976,College Station,TX,93857,8.1,5.4,5.5,2.7,13.9,9.5,21.8,10.2,9.8,2016
3961000,Parma,OH,81601,10.2,7.6,6.4,2.7,21.9,9.2,22.6,11.8,12.7,2016
5305280,Bellingham,WA,80885,10.5,6.3,5.6,2.7,16.6,8.3,17.6,12.3,12.1,2016
4159000,Portland,OR,583776,9.6,5.3,5.3,2.7,17.9,8.6,15.4,12.0,11.7,2016
3912000,Canton,OH,73007,11.8,10.3,7.9,4.0,28.1,13.3,32.6,16.5,16.5,2016
4824000,El Paso,TX,649121,7.9,5.2,6.2,3.0,15.6,14.9,29.0,13.8,11.1,2016
5548000,Madison,WI,233209,9.4,4.5,4.8,2.3,14.0,7.6,17.7,9.7,9.8,2016
4474300,Warwick,RI,82672,10.4,5.7,5.4,2.4,18.3,7.7,22.0,10.7,11.5,2016
4865000,San Antonio,TX,1327407,8.2,5.5,6.1,3.0,15.2,13.8,29.5,12.9,10.8,2016
4847892,Mesquite,TX,139824,9.0,6.6,6.1,3.2,17.9,11.2,28.1,12.4,11.5,2016
4943660,Layton,UT,67311,9.0,4.1,4.9,2.5,9.7,7.7,16.9,10.0,10.0,2016
4419180,Cranston,RI,80387,10.9,5.7,5.4,2.5,18.1,8.4,24.0,10.9,11.8,2016
4105800,Bend,OR,76639,9.0,5.2,5.3,2.5,16.0,7.4,14.6,11.1,11.5,2016
4751560,Murfreesboro,TN,108755,9.1,7.4,6.6,2.9,21.7,10.2,24.5,13.3,13.5,2016
5101000,Alexandria,VA,139966,8.3,4.3,4.7,2.3,13.0,8.1,17.6,8.4,8.4,2016
5414600,Charleston,WV,51400,10.3,8.5,7.2,3.0,24.1,10.9,23.6,14.5,14.1,2016
4055000,Oklahoma City,OK,579999,10.1,7.4,6.9,3.2,20.5,10.9,28.5,14.1,13.8,2016
3775000,Winston-Salem,NC,229617,9.1,7.2,6.7,3.7,20.5,11.6,24.8,13.3,13.0,2016
4829000,Garland,TX,226876,8.6,6.3,6.0,3.1,17.4,11.5,29.2,12.6,11.3,2016
5157000,Norfolk,VA,242803,9.6,7.0,6.2,3.6,22.4,11.6,26.7,12.5,11.9,2016
4801924,Allen,TX,84246,7.4,4.2,4.6,2.1,12.0,7.8,18.8,7.8,7.9,2016
4842508,Lewisville,TX,95290,8.1,5.5,5.4,2.6,15.6,9.7,23.8,10.4,9.7,2016
4260000,Philadelphia,PA,1526006,11.5,7.4,6.7,4.0,25.5,13.2,29.0,15.2,15.4,2016
5584250,Waukesha,WI,70718,9.3,4.8,5.1,2.4,16.8,8.0,18.9,10.0,10.2,2016
4147000,Medford,OR,74907,9.9,6.9,6.2,3.0,22.6,9.0,20.3,14.8,14.2,2016
4714000,Chattanooga,TN,167674,9.9,8.5,7.2,3.8,24.1,12.6,29.2,15.6,15.4,2016
4009050,Broken Arrow,OK,98850,9.0,6.0,6.0,2.5,18.2,8.7,23.0,11.2,11.9,2016
4962470,Provo,UT,112488,9.3,4.6,5.2,2.8,8.4,8.3,18.3,11.8,11.3,2016
3731400,High Point,NC,104371,9.1,7.5,6.7,3.7,21.5,11.1,24.6,13.3,13.1,2016
5305210,Bellevue,WA,122363,8.1,3.6,4.2,2.0,9.6,6.5,12.2,8.0,7.9,2016
5370000,Tacoma,WA,198397,10.9,6.7,5.9,3.0,20.2,9.6,21.6,13.1,12.7,2016
4839148,Killeen,TX,127921,8.9,6.1,6.0,3.4,19.1,12.5,28.7,12.2,11.1,2016
4857200,Pharr,TX,70400,8.5,6.4,7.0,3.5,16.2,16.8,35.6,17.3,13.3,2016
5335415,Kent,WA,92411,10.3,6.3,5.7,3.0,16.8,9.4,19.3,13.3,12.4,2016
4550875,North Charleston,SC,97471,9.7,8.1,7.0,4.3,23.7,13.7,28.4,15.0,14.9,2016
3921000,Dayton,OH,141527,12.7,10.7,8.6,4.9,28.7,15.9,32.2,17.9,17.0,2016
4817000,Corpus Christi,TX,305215,8.2,5.6,6.0,2.9,17.7,12.6,29.0,12.8,10.8,2016
4806128,Baytown,TX,71802,8.8,6.9,6.4,3.4,18.2,12.3,30.0,13.3,12.2,2016
4848804,Missouri City,TX,67358,8.0,4.3,4.8,2.7,13.3,10.6,23.5,8.9,8.6,2016
4982950,West Jordan,UT,103712,9.0,4.2,4.9,2.5,11.1,8.1,17.4,10.4,10.6,2016
5168000,Roanoke,VA,97032,10.1,7.7,6.5,3.5,24.2,11.0,27.6,13.4,12.8,2016
4843888,Longview,TX,80455,9.4,6.9,6.2,3.4,20.6,11.4,28.7,12.8,11.9,2016
4870808,Sugar Land,TX,78817,6.6,3.6,4.2,2.0,11.2,8.4,20.9,7.3,7.2,2016
